Product_ID,Store_ID,Product_Name,Category,Units_On_Hand,Reorder_Level,Safety_Stock,Shelf_Life,Supplier_ID,Unit_Cost,Lead_Time_Days,MOQ,City,Store_Type,Region,Units_Sold,Price,Annual_Sales_Value,Cumulative_Sales,Cumulative_Percent,ABC_Class,Inventory_Turnover,DOH,Annual_Demand,Holding_Cost,EOQ,Daily_Demand,Lead_Time_Demand,Reorder_Point,Stockout_Risk,Overstocked
1099,4,Product_1099,Packaged Food,89,63,40,241,502,477.43,14,84,Ahmedabad,Rural,East,953,325.8259794,310512.1584,10246901.23,1.368440813,A,10.58888889,34.47006189,953,47.743,141.2835497,2.610958904,36.55342466,76.55342466,FALSE,FALSE
1099,3,Product_1099,Personal Care,154,46,18,126,502,477.43,14,84,Chennai,Urban,North,953,325.8259794,310512.1584,10557413.38,1.409908716,A,6.148387097,59.36506609,953,47.743,141.2835497,2.610958904,36.55342466,54.55342466,FALSE,FALSE
1099,1,Product_1099,Packaged Food,52,45,36,69,502,477.43,14,84,Ahmedabad,Urban,South,953,325.8259794,310512.1584,10867925.54,1.45137662,A,17.98113208,20.29904432,953,47.743,141.2835497,2.610958904,36.55342466,72.55342466,TRUE,FALSE
1074,24,Product_1074,Beverages,61,20,26,301,511,169.45,7,21,Kolkata,Urban,West,926,326.3396471,302190.5132,11170116.06,1.491733194,A,14.93548387,24.43842856,926,16.945,233.7678092,2.536986301,17.75890411,43.75890411,FALSE,FALSE
1074,18,Product_1074,Personal Care,2,82,46,304,511,169.45,7,21,Kolkata,Rural,West,926,326.3396471,302190.5132,11472306.57,1.532089769,A,308.6666667,1.182505361,926,16.945,233.7678092,2.536986301,17.75890411,63.75890411,TRUE,FALSE
1074,19,Product_1074,Beverages,79,62,46,358,511,169.45,7,21,Kolkata,Rural,East,926,326.3396471,302190.5132,11774497.08,1.572446343,A,11.575,31.53345008,926,16.945,233.7678092,2.536986301,17.75890411,63.75890411,FALSE,FALSE
1074,20,Product_1074,Personal Care,130,91,47,353,511,169.45,7,21,Bangalore,Urban,West,926,326.3396471,302190.5132,12076687.59,1.612802917,A,7.06870229,51.63599607,926,16.945,233.7678092,2.536986301,17.75890411,64.75890411,FALSE,FALSE
1074,21,Product_1074,Personal Care,79,82,23,234,511,169.45,7,21,Pune,Urban,West,926,326.3396471,302190.5132,12378878.11,1.653159492,A,11.575,31.53345008,926,16.945,233.7678092,2.536986301,17.75890411,40.75890411,FALSE,FALSE
1074,22,Product_1074,Packaged Food,198,95,46,271,511,169.45,7,21,Chennai,Rural,West,926,326.3396471,302190.5132,12681068.62,1.693516066,A,4.653266332,78.43935627,926,16.945,233.7678092,2.536986301,17.75890411,63.75890411,FALSE,FALSE
1074,23,Product_1074,Beverages,121,63,12,225,511,169.45,7,21,Mumbai,Suburban,East,926,326.3396471,302190.5132,12983259.13,1.73387264,A,7.590163934,48.08848956,926,16.945,233.7678092,2.536986301,17.75890411,29.75890411,FALSE,FALSE
1074,25,Product_1074,Packaged Food,180,92,18,169,511,169.45,7,21,Hyderabad,Suburban,South,926,326.3396471,302190.5132,13285449.65,1.774229215,A,5.116022099,71.34435299,926,16.945,233.7678092,2.536986301,17.75890411,35.75890411,FALSE,FALSE
1074,1,Product_1074,Personal Care,130,97,36,345,511,169.45,7,21,Ahmedabad,Urban,South,926,326.3396471,302190.5132,13587640.16,1.814585789,A,7.06870229,51.63599607,926,16.945,233.7678092,2.536986301,17.75890411,53.75890411,FALSE,FALSE
1074,26,Product_1074,Personal Care,40,34,11,360,511,169.45,7,21,Pune,Suburban,East,926,326.3396471,302190.5132,13889830.67,1.854942364,A,22.58536585,16.16089997,926,16.945,233.7678092,2.536986301,17.75890411,28.75890411,FALSE,FALSE
1074,27,Product_1074,Personal Care,7,74,41,163,511,169.45,7,21,Pune,Suburban,South,926,326.3396471,302190.5132,14192021.19,1.895298938,A,115.75,3.15334746,926,16.945,233.7678092,2.536986301,17.75890411,58.75890411,TRUE,FALSE
1074,28,Product_1074,Packaged Food,147,58,44,101,511,169.45,7,21,Mumbai,Urban,East,926,326.3396471,302190.5132,14494211.7,1.935655512,A,6.256756757,58.33683981,926,16.945,233.7678092,2.536986301,17.75890411,61.75890411,FALSE,FALSE
1074,29,Product_1074,Beverages,112,53,28,356,511,169.45,7,21,Kolkata,Suburban,West,926,326.3396471,302190.5132,14796402.21,1.976012087,A,8.194690265,44.54098236,926,16.945,233.7678092,2.536986301,17.75890411,45.75890411,FALSE,FALSE
1074,30,Product_1074,Personal Care,39,33,48,153,511,169.45,7,21,Hyderabad,Urban,South,926,326.3396471,302190.5132,15098592.73,2.016368661,A,23.15,15.76673185,926,16.945,233.7678092,2.536986301,17.75890411,65.75890411,TRUE,FALSE
1074,31,Product_1074,Packaged Food,122,56,18,343,511,169.45,7,21,Chennai,Suburban,East,926,326.3396471,302190.5132,15400783.24,2.056725236,A,7.528455285,48.48265698,926,16.945,233.7678092,2.536986301,17.75890411,35.75890411,FALSE,FALSE
1074,17,Product_1074,Packaged Food,121,76,35,291,511,169.45,7,21,Hyderabad,Urban,West,926,326.3396471,302190.5132,15702973.75,2.09708181,A,7.590163934,48.08848956,926,16.945,233.7678092,2.536986301,17.75890411,52.75890411,FALSE,FALSE
1074,33,Product_1074,Packaged Food,26,91,41,286,511,169.45,7,21,Hyderabad,Rural,West,926,326.3396471,302190.5132,16005164.27,2.137438384,A,34.2962963,10.64254549,926,16.945,233.7678092,2.536986301,17.75890411,58.75890411,TRUE,FALSE
1074,34,Product_1074,Packaged Food,136,64,41,351,511,169.45,7,21,Mumbai,Urban,East,926,326.3396471,302190.5132,16307354.78,2.177794959,A,6.759124088,54.00100002,926,16.945,233.7678092,2.536986301,17.75890411,58.75890411,FALSE,FALSE
1074,15,Product_1074,Packaged Food,138,63,23,266,511,169.45,7,21,Kolkata,Urban,North,926,326.3396471,302190.5132,16609545.29,2.218151533,A,6.661870504,54.7893346,926,16.945,233.7678092,2.536986301,17.75890411,40.75890411,FALSE,FALSE
1074,14,Product_1074,Packaged Food,5,70,45,356,511,169.45,7,21,Bangalore,Rural,West,926,326.3396471,302190.5132,16911735.81,2.258508107,A,154.3333333,2.365010646,926,16.945,233.7678092,2.536986301,17.75890411,62.75890411,TRUE,FALSE
1074,13,Product_1074,Packaged Food,144,77,22,207,511,169.45,7,21,Bangalore,Rural,East,926,326.3396471,302190.5132,17213926.32,2.298864682,A,6.386206897,57.15433815,926,16.945,233.7678092,2.536986301,17.75890411,39.75890411,FALSE,FALSE
1074,12,Product_1074,Packaged Food,9,43,27,115,511,169.45,7,21,Ahmedabad,Suburban,West,926,326.3396471,302190.5132,17516116.83,2.339221256,A,92.6,3.94168424,926,16.945,233.7678092,2.536986301,17.75890411,44.75890411,TRUE,FALSE
1074,11,Product_1074,Personal Care,154,33,31,75,511,169.45,7,21,Bangalore,Rural,West,926,326.3396471,302190.5132,17818307.35,2.379577831,A,5.974193548,61.09601004,926,16.945,233.7678092,2.536986301,17.75890411,48.75890411,FALSE,FALSE
1074,10,Product_1074,Personal Care,0,52,16,145,511,169.45,7,21,Mumbai,Suburban,West,926,326.3396471,302190.5132,18120497.86,2.419934405,A,926,0.394168462,926,16.945,233.7678092,2.536986301,17.75890411,33.75890411,TRUE,FALSE
1074,9,Product_1074,Beverages,153,22,49,193,511,169.45,7,21,Ahmedabad,Suburban,West,926,326.3396471,302190.5132,18422688.37,2.460290979,A,6.012987013,60.70184289,926,16.945,233.7678092,2.536986301,17.75890411,66.75890411,FALSE,FALSE
1074,8,Product_1074,Packaged Food,34,33,12,335,511,169.45,7,21,Chennai,Rural,West,926,326.3396471,302190.5132,18724878.88,2.500647554,A,26.45714286,13.79589111,926,16.945,233.7678092,2.536986301,17.75890411,29.75890411,FALSE,FALSE
1074,7,Product_1074,Beverages,174,22,10,119,511,169.45,7,21,Chennai,Suburban,East,926,326.3396471,302190.5132,19027069.4,2.541004128,A,5.291428571,68.97935128,926,16.945,233.7678092,2.536986301,17.75890411,27.75890411,FALSE,FALSE
1074,6,Product_1074,Packaged Food,141,39,22,32,511,169.45,7,21,Kolkata,Rural,East,926,326.3396471,302190.5132,19329259.91,2.581360703,A,6.521126761,55.97183641,926,16.945,233.7678092,2.536986301,17.75890411,39.75890411,FALSE,FALSE
1074,5,Product_1074,Beverages,94,42,22,161,511,169.45,7,21,Bangalore,Rural,West,926,326.3396471,302190.5132,19631450.42,2.621717277,A,9.747368421,37.4459659,926,16.945,233.7678092,2.536986301,17.75890411,39.75890411,FALSE,FALSE
1074,4,Product_1074,Personal Care,107,49,36,100,511,169.45,7,21,Ahmedabad,Rural,East,926,326.3396471,302190.5132,19933640.94,2.662073851,A,8.574074074,42.57014473,926,16.945,233.7678092,2.536986301,17.75890411,53.75890411,FALSE,FALSE
1074,3,Product_1074,Personal Care,25,40,45,159,511,169.45,7,21,Chennai,Urban,North,926,326.3396471,302190.5132,20235831.45,2.702430426,A,35.61538462,10.24837725,926,16.945,233.7678092,2.536986301,17.75890411,62.75890411,TRUE,FALSE
1074,2,Product_1074,Beverages,92,89,28,362,511,169.45,7,21,Hyderabad,Urban,West,926,326.3396471,302190.5132,20538021.96,2.742787,A,9.956989247,36.65763057,926,16.945,233.7678092,2.536986301,17.75890411,45.75890411,FALSE,FALSE
1074,16,Product_1074,Packaged Food,73,69,14,139,511,169.45,7,21,Chennai,Rural,South,926,326.3396471,302190.5132,20840212.48,2.783143574,A,12.51351351,29.16844321,926,16.945,233.7678092,2.536986301,17.75890411,31.75890411,FALSE,FALSE
1074,32,Product_1074,Packaged Food,120,69,29,134,511,169.45,7,21,Delhi,Rural,North,926,326.3396471,302190.5132,21142402.99,2.823500149,A,7.652892562,47.69432213,926,16.945,233.7678092,2.536986301,17.75890411,46.75890411,FALSE,FALSE
1074,35,Product_1074,Packaged Food,8,49,29,195,511,169.45,7,21,Pune,Rural,North,926,326.3396471,302190.5132,21444593.5,2.863856723,A,102.8888889,3.547515854,926,16.945,233.7678092,2.536986301,17.75890411,46.75890411,TRUE,FALSE
1078,33,Product_1078,Personal Care,23,86,39,279,520,332.23,7,49,Hyderabad,Rural,West,936,322.0980899,301483.8121,21746077.32,2.90411892,A,39,9.358971959,936,33.223,167.8489007,2.564383562,17.95068493,56.95068493,TRUE,FALSE
1078,6,Product_1078,Personal Care,105,88,17,168,520,332.23,7,49,Kolkata,Rural,East,936,322.0980899,301483.8121,22047561.13,2.944381117,A,8.830188679,41.33542327,936,33.223,167.8489007,2.564383562,17.95068493,34.95068493,FALSE,FALSE
1078,12,Product_1078,Packaged Food,177,84,29,209,520,332.23,7,49,Ahmedabad,Suburban,West,936,322.0980899,301483.8121,22349044.94,2.984643313,A,5.258426966,69.41226116,936,33.223,167.8489007,2.564383562,17.95068493,46.95068493,FALSE,FALSE
1078,11,Product_1078,Beverages,116,48,11,262,520,332.23,7,49,Bangalore,Rural,West,936,322.0980899,301483.8121,22650528.75,3.02490551,A,8,45.62494297,936,33.223,167.8489007,2.564383562,17.95068493,28.95068493,FALSE,FALSE
1078,10,Product_1078,Personal Care,22,22,46,202,520,332.23,7,49,Mumbai,Suburban,West,936,322.0980899,301483.8121,22952012.56,3.065167707,A,40.69565217,8.96901489,936,33.223,167.8489007,2.564383562,17.95068493,63.95068493,TRUE,FALSE
1078,9,Product_1078,Beverages,124,52,38,143,520,332.23,7,49,Ahmedabad,Suburban,West,936,322.0980899,301483.8121,23253496.38,3.105429904,A,7.488,48.74459302,936,33.223,167.8489007,2.564383562,17.95068493,55.95068493,FALSE,FALSE
1078,8,Product_1078,Personal Care,65,96,32,186,520,332.23,7,49,Chennai,Rural,West,936,322.0980899,301483.8121,23554980.19,3.1456921,A,14.18181818,25.73716134,936,33.223,167.8489007,2.564383562,17.95068493,49.95068493,FALSE,FALSE
1078,7,Product_1078,Personal Care,179,42,47,332,520,332.23,7,49,Chennai,Suburban,East,936,322.0980899,301483.8121,23856464,3.185954297,A,5.2,70.19217271,936,33.223,167.8489007,2.564383562,17.95068493,64.95068493,FALSE,FALSE
1078,5,Product_1078,Personal Care,22,69,44,133,520,332.23,7,49,Bangalore,Rural,West,936,322.0980899,301483.8121,24157947.81,3.226216494,A,40.69565217,8.96901489,936,33.223,167.8489007,2.564383562,17.95068493,61.95068493,TRUE,FALSE
1078,14,Product_1078,Personal Care,133,79,28,282,520,332.23,7,49,Bangalore,Rural,West,936,322.0980899,301483.8121,24459431.62,3.266478691,A,6.985074627,52.2541987,936,33.223,167.8489007,2.564383562,17.95068493,45.95068493,FALSE,FALSE
1078,4,Product_1078,Packaged Food,42,72,30,184,520,332.23,7,49,Ahmedabad,Rural,East,936,322.0980899,301483.8121,24760915.44,3.306740887,A,21.76744186,16.76815469,936,33.223,167.8489007,2.564383562,17.95068493,47.95068493,TRUE,FALSE
1078,3,Product_1078,Beverages,148,84,45,271,520,332.23,7,49,Chennai,Urban,North,936,322.0980899,301483.8121,25062399.25,3.347003084,A,6.281879195,58.10353998,936,33.223,167.8489007,2.564383562,17.95068493,62.95068493,FALSE,FALSE
1078,2,Product_1078,Personal Care,46,55,40,42,520,332.23,7,49,Hyderabad,Urban,West,936,322.0980899,301483.8121,25363883.06,3.387265281,A,19.91489362,18.32798225,936,33.223,167.8489007,2.564383562,17.95068493,57.95068493,TRUE,FALSE
1078,1,Product_1078,Personal Care,117,58,13,320,520,332.23,7,49,Ahmedabad,Urban,South,936,322.0980899,301483.8121,25665366.87,3.427527477,A,7.93220339,46.01489925,936,33.223,167.8489007,2.564383562,17.95068493,30.95068493,FALSE,FALSE
1078,32,Product_1078,Beverages,101,26,24,253,520,332.23,7,49,Delhi,Rural,North,936,322.0980899,301483.8121,25966850.69,3.467789674,A,9.176470588,39.77559768,936,33.223,167.8489007,2.564383562,17.95068493,41.95068493,FALSE,FALSE
1078,35,Product_1078,Personal Care,12,31,27,38,520,332.23,7,49,Pune,Rural,North,936,322.0980899,301483.8121,26268334.5,3.508051871,A,72,5.06944374,936,33.223,167.8489007,2.564383562,17.95068493,44.95068493,TRUE,FALSE
1078,13,Product_1078,Packaged Food,36,91,36,204,520,332.23,7,49,Bangalore,Rural,East,936,322.0980899,301483.8121,26569818.31,3.548314068,A,25.2972973,14.4284131,936,33.223,167.8489007,2.564383562,17.95068493,53.95068493,TRUE,FALSE
1078,34,Product_1078,Beverages,60,97,27,336,520,332.23,7,49,Mumbai,Urban,East,936,322.0980899,301483.8121,26871302.12,3.588576264,A,15.3442623,23.78737766,936,33.223,167.8489007,2.564383562,17.95068493,44.95068493,FALSE,FALSE
1078,15,Product_1078,Beverages,119,84,34,312,520,332.23,7,49,Kolkata,Urban,North,936,322.0980899,301483.8121,27172785.93,3.628838461,A,7.8,46.7948118,936,33.223,167.8489007,2.564383562,17.95068493,51.95068493,FALSE,FALSE
1078,24,Product_1078,Personal Care,41,88,14,184,520,332.23,7,49,Kolkata,Urban,West,936,322.0980899,301483.8121,27474269.75,3.669100658,A,22.28571429,16.37819778,936,33.223,167.8489007,2.564383562,17.95068493,31.95068493,FALSE,FALSE
1078,31,Product_1078,Personal Care,35,36,37,249,520,332.23,7,49,Chennai,Suburban,East,936,322.0980899,301483.8121,27775753.56,3.709362854,A,26,14.03845614,936,33.223,167.8489007,2.564383562,17.95068493,54.95068493,TRUE,FALSE
1078,30,Product_1078,Personal Care,76,31,11,82,520,332.23,7,49,Hyderabad,Urban,South,936,322.0980899,301483.8121,28077237.37,3.749625051,A,12.15584416,30.0266847,936,33.223,167.8489007,2.564383562,17.95068493,28.95068493,FALSE,FALSE
1078,29,Product_1078,Beverages,86,30,40,163,520,332.23,7,49,Kolkata,Suburban,West,936,322.0980899,301483.8121,28378721.18,3.789887248,A,10.75862069,33.92625052,936,33.223,167.8489007,2.564383562,17.95068493,57.95068493,FALSE,FALSE
1078,28,Product_1078,Packaged Food,5,42,39,235,520,332.23,7,49,Mumbai,Urban,East,936,322.0980899,301483.8121,28680204.99,3.830149445,A,156,2.33974344,936,33.223,167.8489007,2.564383562,17.95068493,56.95068493,TRUE,FALSE
1078,26,Product_1078,Beverages,91,77,24,212,520,332.23,7,49,Pune,Suburban,East,936,322.0980899,301483.8121,28981688.81,3.870411641,A,10.17391304,35.87603311,936,33.223,167.8489007,2.564383562,17.95068493,41.95068493,FALSE,FALSE
1078,25,Product_1078,Beverages,115,68,30,30,520,332.23,7,49,Hyderabad,Suburban,South,936,322.0980899,301483.8121,29283172.62,3.910673838,A,8.068965517,45.23498667,936,33.223,167.8489007,2.564383562,17.95068493,47.95068493,FALSE,FALSE
1078,27,Product_1078,Packaged Food,25,44,22,246,520,332.23,7,49,Pune,Suburban,South,936,322.0980899,301483.8121,29584656.43,3.950936035,A,36,10.13888607,936,33.223,167.8489007,2.564383562,17.95068493,39.95068493,TRUE,FALSE
1078,23,Product_1078,Personal Care,190,31,39,249,520,332.23,7,49,Mumbai,Suburban,East,936,322.0980899,301483.8121,29886140.24,3.991198232,A,4.90052356,74.48168562,936,33.223,167.8489007,2.564383562,17.95068493,56.95068493,FALSE,FALSE
1078,22,Product_1078,Packaged Food,44,84,20,355,520,332.23,7,49,Chennai,Rural,West,936,322.0980899,301483.8121,30187624.06,4.031460428,A,20.8,17.54806849,936,33.223,167.8489007,2.564383562,17.95068493,37.95068493,FALSE,FALSE
1078,21,Product_1078,Beverages,80,32,16,45,520,332.23,7,49,Pune,Urban,West,936,322.0980899,301483.8121,30489107.87,4.071722625,A,11.55555556,31.58651113,936,33.223,167.8489007,2.564383562,17.95068493,33.95068493,FALSE,FALSE
1078,20,Product_1078,Packaged Food,129,75,39,307,520,332.23,7,49,Bangalore,Urban,West,936,322.0980899,301483.8121,30790591.68,4.111984822,A,7.2,50.69437404,936,33.223,167.8489007,2.564383562,17.95068493,56.95068493,FALSE,FALSE
1078,19,Product_1078,Beverages,84,43,43,345,520,332.23,7,49,Kolkata,Rural,East,936,322.0980899,301483.8121,31092075.49,4.152247018,A,11.01176471,33.14633742,936,33.223,167.8489007,2.564383562,17.95068493,60.95068493,FALSE,FALSE
1078,18,Product_1078,Packaged Food,164,46,22,326,520,332.23,7,49,Kolkata,Rural,West,936,322.0980899,301483.8121,31393559.3,4.192509215,A,5.672727273,64.34283529,936,33.223,167.8489007,2.564383562,17.95068493,39.95068493,FALSE,FALSE
1078,17,Product_1078,Personal Care,35,38,15,188,520,332.23,7,49,Hyderabad,Urban,West,936,322.0980899,301483.8121,31695043.12,4.232771412,A,26,14.03845614,936,33.223,167.8489007,2.564383562,17.95068493,32.95068493,FALSE,FALSE
1078,16,Product_1078,Personal Care,171,48,40,329,520,332.23,7,49,Chennai,Rural,South,936,322.0980899,301483.8121,31996526.93,4.273033609,A,5.441860465,67.07252632,936,33.223,167.8489007,2.564383562,17.95068493,57.95068493,FALSE,FALSE
1005,26,Product_1005,Packaged Food,128,80,49,71,513,256.31,9,28,Pune,Suburban,East,943,317.8350515,299718.4536,32296245.38,4.313060047,A,7.310077519,49.93100275,943,25.631,191.8108063,2.583561644,23.25205479,72.25205479,FALSE,FALSE
1005,20,Product_1005,Packaged Food,148,30,49,40,513,256.31,9,28,Bangalore,Urban,West,943,317.8350515,299718.4536,32595963.84,4.353086486,A,6.32885906,57.67223125,943,25.631,191.8108063,2.583561644,23.25205479,72.25205479,FALSE,FALSE
